class,physiological_width,aspect_ratio,rectangularity,eccentricity,hue,value,correlation 90,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,contrast 0,contrast 45,contrast 90,contrast 135,ASM 0,ASM 45,ASM 90,ASM 135,energy 0,energy 45,energy 90,energy 135,entropy 0,entropy 45,entropy 90,entropy 135
6,425,0.583529412,1.688723684,0.812092006,27.98963947,209.8724194,0.907782144,0.454896092,0.456103657,0.481657108,0.457055007,9.833280077,9.267532417,7.241013825,9.418285892,655.4067296,602.1386628,446.2266897,631.8150773,0.136636539,0.135699849,0.146587072,0.135366757,0.3696438,0.368374604,0.382866911,0.367922216,1.01767043,1.015934871,0.965843501,1.005645748
6,400,0.75,1.851337591,0.661437828,27.23396667,195.156525,0.890923095,0.451763877,0.447782467,0.463162884,0.449653156,17.3309322,17.10817636,13.96074262,16.94855651,1430.121051,1425.133548,1056.549671,1369.416121,0.173327444,0.169538215,0.178188978,0.170388202,0.416326128,0.411750186,0.422124363,0.412781058,2.128335303,2.09749536,1.974195276,2.109682175
6,396,0.757575758,1.829888174,0.652747249,22.25161616,203.3967677,0.879865969,0.445263351,0.443089214,0.455907647,0.443887411,17.02457627,16.73738279,14.85510656,16.58316671,1018.05553,985.2747518,808.5280477,980.2848007,0.175276961,0.172803297,0.181882245,0.173426431,0.418660914,0.41569616,0.426476546,0.416444991,1.924614978,1.91586872,1.880330531,1.909592996
6,423,0.695035461,1.522420948,0.718975457,47.99016581,175.1211785,0.920316267,0.368576202,0.363733358,0.37936625,0.360125028,15.49659296,15.45896634,12.8115988,15.73344581,1253.321603,1235.831067,866.558352,1198.406082,0.095278013,0.092912867,0.100998415,0.093712122,0.308671367,0.304816121,0.317802477,0.306124358,2.043376251,2.039927533,1.982896655,2.083278489
6,382,0.777486911,1.690038879,0.62889912,29.8078252,184.5176195,0.888573468,0.412934221,0.406973132,0.420019163,0.410921987,17.43719071,17.72584286,15.58722504,16.99759828,1271.582084,1299.240027,1094.608615,1247.267891,0.143170539,0.13898727,0.145781371,0.13997209,0.37837883,0.372809965,0.381813268,0.37412844,2.004249702,2.002981717,1.939500159,1.981273133
6,438,0.673515982,1.607249478,0.739172661,42.03467224,211.3803189,0.885222068,0.388788387,0.381494954,0.398445207,0.384427678,14.31639112,15.22408032,12.90588327,14.33133799,784.1324358,844.6044943,669.094195,809.9520484,0.118589693,0.116351163,0.124510009,0.116215625,0.344368542,0.341102863,0.352859758,0.340904129,1.688588017,1.717660056,1.654331395,1.667883973
6,440,0.681818182,1.676690822,0.731521679,44.64047727,209.2930076,0.896098763,0.412203594,0.404308708,0.418514752,0.408297944,15.9403621,17.22288774,14.07170881,15.36181968,946.3788983,1075.211683,786.1406437,907.1029088,0.139783185,0.135380317,0.141801317,0.135420302,0.373875895,0.367940643,0.376565157,0.367994975,2.085070245,2.102336754,1.985193257,2.033724305
6,381,0.776902887,1.561356509,0.629620444,44.568206,187.6051554,0.891636149,0.366029171,0.359117797,0.369762882,0.359251131,17.31064029,17.66951601,16.89203565,18.5940282,1143.377673,1212.468288,1094.343247,1280.13318,0.107042897,0.102695122,0.109755951,0.103700656,0.327174109,0.320460796,0.331294357,0.322025862,1.953232924,1.92644928,1.950107396,1.99698739
6,407,0.737100737,1.669115888,0.675782882,43.8139312,202.0593694,0.898733025,0.418898063,0.414026998,0.422602505,0.411372271,12.56004664,12.69232446,11.96709784,13.31471732,779.1047016,804.0190799,736.7112935,868.5965898,0.138276763,0.134521475,0.140333961,0.1335622,0.371855836,0.366771693,0.374611746,0.365461626,1.491657925,1.475763227,1.475403853,1.497126681
6,360,0.833333333,1.706659924,0.552770798,43.17201852,213.3718148,0.894482902,0.437190719,0.430813317,0.442723139,0.430319504,12.0073823,12.10183533,11.39601878,12.99182926,642.7536911,666.7284486,629.3066854,753.28497,0.145578894,0.141023206,0.14799054,0.141122096,0.381548023,0.375530566,0.384695387,0.37566221,1.759362466,1.737192066,1.740730617,1.808204087
6,417,0.71942446,1.648123629,0.694570692,41.67828937,208.2540448,0.895416165,0.407436748,0.402636002,0.415261501,0.406447948,13.22721619,13.70613016,12.14680421,12.76782442,739.5282852,796.3604558,642.2171764,674.3624354,0.132294175,0.128837958,0.1365245,0.130840402,0.363722662,0.358940048,0.369492219,0.361718678,1.588724962,1.591346725,1.569698966,1.585930874
6,439,0.653758542,1.664625405,0.756703224,32.17059678,219.3449954,0.908967924,0.449633831,0.449200798,0.470134244,0.447256057,8.688460234,8.486958288,6.969355642,8.564436863,445.8493352,428.9885789,317.3854028,417.2098696,0.134628239,0.132084153,0.139829253,0.131865697,0.366917209,0.363433836,0.373937499,0.363133168,1.153234995,1.153509052,1.10058361,1.156150525
6,388,0.762886598,1.66644418,0.646532318,46.47576797,216.8313945,0.885197877,0.408510856,0.40232016,0.414160836,0.402293642,13.6193361,14.26069314,12.70658387,14.08312821,735.8187551,814.9643176,672.0438219,785.6554741,0.134836841,0.13016771,0.138489835,0.130830563,0.367201363,0.360787624,0.372142224,0.361705078,1.660194449,1.666240032,1.635685729,1.675564676
6,381,0.787401575,1.791381621,0.616440395,42.19809274,216.0173141,0.880975377,0.436049416,0.43054739,0.439041841,0.429507327,15.04832065,15.92719908,15.08169326,16.00872822,813.5437697,865.072783,773.9615691,896.4482042,0.16516279,0.161816488,0.168559878,0.16008548,0.406402251,0.402264202,0.410560444,0.400106835,1.859632197,1.893500647,1.887380012,1.873228394
6,404,0.725247525,1.690497272,0.688488219,46.6538624,228.3717602,0.865397608,0.421996889,0.416948069,0.42885623,0.415151821,12.46932584,13.43440311,11.93603463,13.0191609,595.2383371,678.6652336,568.8051357,639.9252336,0.140650368,0.136224792,0.144332358,0.136630372,0.375033822,0.369086429,0.379910986,0.369635458,1.635747514,1.677594418,1.641829903,1.641262114
6,398,0.733668342,1.586945687,0.679507737,47.93796895,204.3158171,0.866418491,0.364815811,0.359002325,0.368931991,0.356979169,18.21036367,18.53755993,17.47151347,19.30234772,1053.587091,1102.440267,982.4155861,1169.103708,0.111872067,0.108133959,0.114850458,0.107352595,0.334472819,0.328837284,0.338895939,0.327647059,1.962364404,1.952183382,1.929697111,1.971092828
6,403,0.741935484,1.891291211,0.67047128,40.65716159,221.1437961,0.894601269,0.45376175,0.4509606,0.459881617,0.448060383,13.91009605,13.7327981,12.26727282,14.08391317,750.3367094,729.9785141,575.4932018,736.2624952,0.176682065,0.173262262,0.181342229,0.17404519,0.420335658,0.416247837,0.425842963,0.417187236,1.868313687,1.853803628,1.816153318,1.87354901
6,405,0.64691358,1.587189996,0.762563322,49.94523608,206.8361417,0.897952692,0.367086746,0.362889139,0.379970304,0.363610887,17.99740597,17.89052562,15.09828244,17.57294748,1098.518864,1123.744515,827.2376908,1039.62752,0.108316036,0.105138577,0.114757496,0.1062613,0.329114017,0.324250793,0.338758758,0.325977454,2.093247053,2.068100569,1.982388219,2.076624188
6,411,0.683698297,1.769651558,0.729764783,37.60073079,217.2946117,0.894036,0.45711291,0.452190436,0.47178067,0.454584107,11.3445996,11.40225654,9.620628298,11.14507846,648.2002715,634.6757821,504.0658889,623.6366918,0.15956743,0.156314463,0.166149728,0.157721149,0.399458922,0.395366239,0.407614681,0.39714122,1.447943077,1.45242298,1.417084667,1.451006495
6,416,0.721153846,1.806444142,0.692774949,41.55198718,197.420008,0.9169818,0.434176589,0.428050652,0.442329259,0.430483195,13.0809322,13.68996818,12.00419303,13.43558941,816.2485332,898.0723645,723.4713788,865.4061516,0.151241799,0.147908776,0.156338682,0.148137933,0.388898186,0.3845891,0.395396867,0.384886909,1.902838109,1.903088844,1.878832524,1.907207322
6,429,0.671328671,1.640775023,0.741159777,42.23039692,195.2241323,0.929646033,0.435744764,0.432963524,0.44794503,0.428929763,10.64945184,10.33021541,8.943281578,11.02981773,732.1551805,668.9224938,531.539259,770.8219801,0.129506734,0.127309308,0.134483001,0.125793204,0.35987044,0.356804299,0.36671924,0.354673377,1.175564442,1.168950781,1.129535322,1.160788188
6,346,0.861271676,1.66779354,0.508144762,30.59439617,181.0902161,0.902959296,0.377987855,0.372375615,0.383354409,0.371250799,17.24625658,17.54757927,15.8179358,17.58099614,1118.727051,1157.003163,977.5399339,1133.665752,0.114304676,0.109790817,0.115760835,0.110065682,0.338089745,0.331346974,0.340236439,0.331761483,2.097815748,2.093387674,2.038985664,2.093638746
6,409,0.704156479,1.85018456,0.710044824,27.21487028,222.8712476,0.880869394,0.4651737,0.463365595,0.476130507,0.461799817,11.26045599,10.93141193,9.748272483,11.48675882,522.4726688,476.9995218,408.3546737,554.0220918,0.179512072,0.177887219,0.18530399,0.175415178,0.42368865,0.421766783,0.430469499,0.418825951,1.391240481,1.390505521,1.362051795,1.389461077
6,427,0.702576112,1.826099972,0.711608605,28.42479313,210.8131928,0.909570002,0.447275269,0.442693583,0.454801918,0.443435913,12.98696463,13.29716152,11.38981833,12.81180915,681.4016036,697.5305332,526.6222986,657.3921874,0.167180073,0.164522442,0.171806987,0.164167849,0.408876598,0.405613661,0.414496064,0.405176318,1.901362859,1.915231994,1.825426985,1.881663151
6,409,0.723716381,1.579057892,0.690097529,37.55817584,189.0598031,0.914475587,0.374569933,0.374415803,0.390227439,0.370147439,16.67793378,15.97262811,13.71387477,16.4949518,947.8485704,920.4121512,754.4953673,949.3725097,0.112027597,0.109694471,0.115928768,0.108709675,0.334705239,0.331201557,0.340483139,0.329711503,2.098212315,2.060740566,1.944899317,2.067842143
6,403,0.684863524,1.732159125,0.728671362,31.9116949,223.6092351,0.899323248,0.445425332,0.442649885,0.458594643,0.440017592,9.951855548,9.878123618,8.498716408,10.20830569,457.2651791,463.262301,362.5685584,468.2744269,0.151483644,0.148730322,0.157550345,0.147409197,0.389208998,0.385655704,0.39692612,0.383939054,1.237100981,1.217529677,1.180521372,1.235940605
6,401,0.710723192,1.67030831,0.703471779,27.52523078,200.2785755,0.910742185,0.433697935,0.425784195,0.439896114,0.427155642,10.59976844,10.99039953,9.484494063,10.83625411,692.1491984,711.3310684,570.715311,715.6447915,0.135728169,0.132068484,0.140800293,0.13292585,0.368413042,0.363412278,0.375233651,0.364589975,1.139879531,1.143323459,1.12075954,1.141549848
6,427,0.68618267,1.764786368,0.727429271,35.29142122,223.4471309,0.891146097,0.443916386,0.438410048,0.452286305,0.44052666,11.25059361,11.7930256,10.60533297,11.41511857,449.3740649,479.5246182,415.505904,473.2639819,0.160911869,0.158115324,0.166636035,0.157865426,0.401138217,0.397637176,0.408210773,0.397322824,1.597380991,1.605581628,1.579994785,1.591018042
6,382,0.785340314,1.558219062,0.619064287,28.86387435,203.6267627,0.890554039,0.398839075,0.391271464,0.40295711,0.390783696,10.59369953,11.24829294,10.05739169,11.10411304,608.8235158,670.8038664,552.7309726,630.6758991,0.106744691,0.102912228,0.109227718,0.103247644,0.326718061,0.320799357,0.330496169,0.321321714,1.278232041,1.286442908,1.275784336,1.30465682
6,364,0.799450549,1.510082758,0.600731903,42.91816774,216.9940051,0.85584072,0.372463776,0.360086121,0.376325058,0.363035846,11.29343733,11.91633759,11.0726627,12.06550523,470.6189003,508.1418312,452.208502,512.5892954,0.093478909,0.088939405,0.095515585,0.089804125,0.305743207,0.298227103,0.309055957,0.299673364,1.230839264,1.234853685,1.242613907,1.248677915
6,411,0.656934307,1.735723335,0.753947821,29.07180319,213.5597369,0.90738695,0.460195681,0.459348969,0.476638186,0.454867532,9.56026259,9.287940367,7.958365262,9.64972936,503.6707524,482.2503649,387.9869549,507.9030408,0.150800339,0.148550444,0.158505928,0.148928139,0.388330193,0.385422423,0.39812803,0.385912087,1.007421777,0.997970636,0.989907911,1.007625764
6,429,0.566433566,1.487065369,0.824107405,40.51583259,205.9531881,0.878240996,0.340256831,0.340209565,0.362418638,0.335556983,16.80274627,16.07729264,13.23127766,16.78591189,1019.553211,964.4050898,668.4406495,981.0426877,0.085124527,0.083441638,0.093946119,0.083798259,0.291761079,0.288862663,0.306506311,0.289479289,1.788208051,1.763119581,1.74670547,1.806796644
6,436,0.626146789,1.615033921,0.7797052,35.93394831,203.8892277,0.905995332,0.423013661,0.417478603,0.429631523,0.412834905,10.36132411,10.41916219,9.212556199,11.11204048,640.344516,641.6801425,513.0903598,688.8986989,0.120142456,0.117792786,0.126253232,0.116897189,0.346615719,0.343209536,0.355321308,0.34190231,1.135055172,1.128551338,1.11984285,1.145647446
6,432,0.655092593,2.038075551,0.755548605,44.78790407,210.5021103,0.892349515,0.415328112,0.414823208,0.425416042,0.411343905,17.43583467,17.01092018,15.87352802,17.72197099,1026.747102,1015.786437,879.1756027,1033.972834,0.146629824,0.145209701,0.153207518,0.144303747,0.382922739,0.381063907,0.391417319,0.37987333,2.196541256,2.184621025,2.163950438,2.209059449
6,446,0.578475336,1.738988507,0.815699875,37.10644141,210.7946171,0.91763122,0.460573345,0.454240187,0.475216422,0.459901172,10.12398306,10.04762711,8.209680255,9.711698792,568.010812,530.626581,403.1829088,525.9600153,0.152998941,0.15152508,0.161928743,0.152605286,0.39115079,0.389262225,0.402403707,0.390647266,1.234993955,1.246501024,1.20024691,1.239126705
6,443,0.677200903,1.594969067,0.735798163,32.63717081,200.5101505,0.886668061,0.391367598,0.381346963,0.395478332,0.387689937,13.36532119,14.58585237,12.99672755,13.65946869,838.7828519,884.2419196,744.8423135,854.0609801,0.118060509,0.114364236,0.12150081,0.115579291,0.343599343,0.338177817,0.348569663,0.339969545,1.769914362,1.807940308,1.783690983,1.777846314
6,422,0.601895735,1.770224854,0.798574683,28.25382506,205.5346587,0.912973252,0.463055028,0.461253884,0.477644182,0.458633904,10.66508689,10.60425837,8.946137578,10.88079426,655.1373837,641.2641435,503.3490719,670.8341914,0.158617968,0.157527498,0.167416821,0.15557832,0.398268713,0.39689734,0.409166007,0.394434177,1.129762238,1.139213614,1.135277839,1.133235824
6,425,0.687058824,1.723048727,0.726601798,28.12128928,223.5339645,0.878891988,0.439251902,0.436627556,0.452197416,0.435851247,11.23199016,11.31009996,9.73266471,11.19526095,564.3091289,568.5140456,418.5045825,524.8753381,0.150083553,0.147961644,0.156966179,0.147587217,0.387406186,0.384657828,0.396189575,0.384170818,1.477459069,1.479773755,1.471550675,1.489757889
6,465,0.539784946,1.777485037,0.841802953,30.95128304,218.4699567,0.932601735,0.498702577,0.492825015,0.519867588,0.495920493,7.636585366,7.678300122,5.685778625,7.422018671,425.538937,430.1460388,283.8890178,410.683789,0.162016242,0.160341459,0.171947862,0.16025831,0.402512412,0.400426596,0.414665964,0.400322757,0.888349644,0.902250224,0.852982644,0.879933548
6,430,0.690697674,1.76775926,0.723143639,30.04135933,223.8343826,0.899184752,0.472551701,0.466565476,0.476947522,0.46325962,8.548845174,8.579259402,7.724650426,8.955999936,414.0097085,407.4369883,327.2281402,417.0730824,0.16106555,0.159187448,0.16803946,0.157951002,0.401329727,0.398983017,0.409926164,0.397430499,1.115108996,1.114694877,1.12326417,1.132032424
6,413,0.641646489,1.720387007,0.76700051,31.65028096,222.3525332,0.890734777,0.459619459,0.455144756,0.469974889,0.455186476,9.039411436,9.014079757,7.967055124,9.137172245,441.3411809,435.4994801,354.8960784,437.8493663,0.14772268,0.14493012,0.154161344,0.14487651,0.384347083,0.380696887,0.392633854,0.38062647,0.980278991,0.980554204,0.979073683,0.994747846
6,438,0.684931507,1.661062372,0.72860746,34.10420852,223.9397945,0.911951498,0.45434142,0.444050866,0.468650463,0.455011639,8.022931662,8.482734463,6.75791378,7.75325383,383.1163764,397.7794869,294.0838568,367.2855897,0.133827763,0.131185579,0.140885209,0.132615593,0.365824771,0.362195498,0.375346785,0.364164239,1.129616891,1.147539677,1.084698145,1.109761432
6,440,0.606818182,1.887244074,0.794840672,29.30494552,220.9485615,0.902293832,0.471804517,0.471847695,0.484953976,0.465444259,11.46324601,11.17211428,10.03565371,11.97741305,572.7410913,564.920937,474.0415946,610.0281683,0.185383275,0.184561461,0.195528075,0.183042199,0.430561581,0.429606169,0.442185567,0.427834313,1.556371867,1.531236457,1.511825263,1.567936996
6,413,0.648910412,1.785297794,0.760864822,32.55592498,230.0503686,0.897143143,0.473998054,0.471946761,0.487852234,0.471000382,7.745385246,7.720604579,6.82116074,7.862321257,268.5223396,268.8213862,225.5722582,275.5476032,0.164133725,0.161429642,0.171828178,0.162137842,0.405134207,0.401783078,0.414521626,0.402663435,0.938150225,0.932769961,0.941911311,0.938409957
6,412,0.577669903,1.647903065,0.816270472,38.71043077,187.8326467,0.913820148,0.392025589,0.39100244,0.411726576,0.392898876,17.63174507,16.98826881,13.84614829,16.71717362,1288.198685,1178.766445,854.762507,1203.434452,0.123687809,0.122389876,0.132909243,0.122808599,0.351692776,0.349842644,0.364567199,0.350440579,1.804367393,1.796690413,1.736937347,1.783359375
6,451,0.572062084,1.80757311,0.820210322,33.15896629,213.1513948,0.90378174,0.43499772,0.430126132,0.450329257,0.438169941,13.60777543,13.90230584,11.02011854,12.64684951,875.270694,840.1037538,555.9797077,774.3369092,0.155851749,0.155033988,0.165271207,0.154192228,0.394780634,0.393743557,0.406535615,0.392673183,1.751101468,1.799111676,1.703401702,1.689325031
6,377,0.795755968,1.518029112,0.605617403,42.78821397,215.8445623,0.886082296,0.388273845,0.383468764,0.397036177,0.381171632,9.384687317,9.68999529,8.762688172,9.862935657,424.7519849,426.6242211,385.9665054,455.2155188,0.0949375,0.091795509,0.098539998,0.091675669,0.308119296,0.302977737,0.313910813,0.302779901,1.06237701,1.074412003,1.063412405,1.06756846
6,384,0.7265625,1.613360339,0.687100381,40.34527143,210.7602767,0.911595796,0.402401329,0.397504678,0.414118891,0.397964374,11.02474909,11.28715789,9.696626663,11.17839234,518.3935523,544.4854354,418.8922651,530.1108708,0.119093094,0.115821449,0.124990393,0.116635902,0.345098673,0.340325504,0.353539804,0.341519988,1.300307039,1.295147742,1.260394148,1.297254391
6,372,0.801075269,1.455051387,0.598563625,47.35277297,206.8827488,0.889943424,0.366952712,0.350744978,0.366515819,0.352610924,9.476742266,10.73382505,9.51854324,10.45029207,449.1560883,544.6933045,454.7011045,522.3911749,0.07922503,0.075190156,0.081404972,0.075599969,0.281469412,0.274208236,0.285315565,0.274954485,1.042575056,1.068431098,1.062647877,1.056159759
6,454,0.581497797,1.817817818,0.813547977,34.98478174,220.2193632,0.919625007,0.475117082,0.470309976,0.49285477,0.475416927,9.416954399,9.798213675,7.551309307,8.886282051,485.493324,510.8047778,329.4064419,428.4549487,0.173562842,0.171585203,0.182855304,0.172641573,0.41660874,0.414228443,0.427615836,0.415501592,1.223570239,1.248115604,1.189979064,1.222599353
6,435,0.622988506,1.875551879,0.78223099,34.82425245,234.5683081,0.915168031,0.517444055,0.513967264,0.532190403,0.515831783,6.422521822,6.367327963,5.316965588,6.271340059,237.9567885,230.4236728,172.3324294,222.4155218,0.188372579,0.18692852,0.196910849,0.187082635,0.434019099,0.43235231,0.443746379,0.432530502,0.985041955,0.983636976,0.935049526,0.992105963
6,411,0.720194647,1.60786646,0.693772059,42.39129184,227.0292711,0.892527745,0.443393078,0.4330795,0.453112543,0.439028836,7.535990502,8.020674161,6.804411863,7.814201811,296.454645,328.5734324,268.7462139,328.2099307,0.119639719,0.115479021,0.123246675,0.116569932,0.345889749,0.339822042,0.351065059,0.341423392,1.11006123,1.117364346,1.072013615,1.130389084
6,415,0.722891566,1.516665042,0.690961492,46.39482731,220.5961124,0.876238969,0.369720324,0.361773154,0.384095137,0.367433686,12.9542332,13.11707602,10.0886748,12.34577004,606.9435981,623.7982426,408.0324797,557.291157,0.0947647,0.091535534,0.099516598,0.092860274,0.307838757,0.302548399,0.315462514,0.304729838,1.728679066,1.719246276,1.568564517,1.700477917
6,391,0.739130435,1.464229718,0.673562321,47.48748219,215.2133028,0.843530647,0.324625083,0.319800659,0.335914707,0.322024682,17.1547945,17.21255723,14.62884343,16.40269278,883.6149364,863.0814905,678.830898,841.2297475,0.07948353,0.076675458,0.08283618,0.076909427,0.281928235,0.276903338,0.287812752,0.27732549,1.954938065,1.947560009,1.869659797,1.92389252
6,427,0.646370023,1.914207286,0.76302411,41.38776601,206.1936751,0.925753081,0.486783134,0.482135665,0.500634297,0.486667361,13.3769282,13.25478028,10.30940484,12.79980184,1061.047279,995.9221423,707.5040439,1032.815446,0.19680228,0.194007644,0.204833265,0.194172938,0.44362403,0.440462988,0.452585092,0.440650585,1.450216412,1.452079656,1.36489057,1.423011894
6,444,0.650900901,1.680001571,0.759162708,35.93870601,202.3405499,0.912967635,0.41749903,0.412072194,0.423255737,0.411056942,12.4809986,12.85524721,11.57086332,12.76658692,671.9798408,717.3308612,579.9519748,664.7943381,0.13642508,0.13393797,0.141823233,0.134380087,0.369357659,0.365975368,0.376594255,0.366578897,1.671987389,1.667232541,1.639380151,1.676681742
6,364,0.824175824,1.545428814,0.56633401,52.26596154,199.4932784,0.890001984,0.373093002,0.362385745,0.375511527,0.368196081,14.50690073,15.40941254,13.51500464,14.18897335,905.9029335,996.3638044,800.7331476,880.5254035,0.104639605,0.099192553,0.105241787,0.101124773,0.323480456,0.314948492,0.324409905,0.318001216,1.50944364,1.50512906,1.479949347,1.490425872
6,392,0.755102041,1.567269314,0.655607282,49.74149373,198.9933639,0.89928364,0.376540285,0.369936094,0.38517059,0.3724969,14.9701855,15.26180977,12.84425414,14.56575696,998.9237236,1011.18788,768.0307721,974.0485984,0.108205314,0.10458215,0.111893834,0.105088899,0.328945761,0.323391636,0.334505358,0.32417418,1.583083174,1.585934552,1.526274696,1.561289245
6,382,0.785340314,1.536883185,0.619064287,50.2308377,198.6121902,0.882380181,0.36354246,0.356778925,0.369114618,0.35934523,14.81459757,15.29927249,13.88894783,14.65040934,929.6430473,977.6015748,841.1906808,908.5779083,0.100598663,0.096996248,0.103899773,0.097901692,0.317172923,0.311442207,0.322334877,0.312892461,1.447609164,1.452850314,1.434438715,1.447490251
6,373,0.769436997,1.46951186,0.638722715,53.68299222,195.94327,0.889357075,0.337443204,0.332287553,0.347416895,0.33182159,15.68059438,16.06287646,13.82981745,15.54031046,1024.560521,1029.088741,827.0849871,1017.390656,0.08073946,0.077619898,0.084506827,0.077760368,0.284146899,0.278603479,0.29070058,0.278855461,1.639582991,1.665782796,1.604309157,1.614543746
6,354,0.847457627,1.561294022,0.530863043,49.40665725,197.0596987,0.895377799,0.365873373,0.362238022,0.373759009,0.362434013,15.46544097,15.64388031,14.05893983,15.42237452,953.4236714,987.0665251,825.3527125,963.1224324,0.106087338,0.102649612,0.10940463,0.102736874,0.325710513,0.320389782,0.330763707,0.320525934,1.452018146,1.449387004,1.422463175,1.445840736
6,374,0.796791444,1.564677804,0.604254412,50.52778775,201.9783135,0.903950564,0.380239775,0.37593046,0.389513279,0.375856462,13.60848497,14.02369002,12.09683345,13.64887847,930.8032432,968.9499816,727.4637238,910.162631,0.107339036,0.104514591,0.113104994,0.104937183,0.327626366,0.323287164,0.336310859,0.323940092,1.427232124,1.434939701,1.418408347,1.426440752
6,413,0.707021792,1.473414134,0.70719176,78.0,201.6072341,0.906134872,0.354636859,0.351291701,0.369472302,0.351587198,13.75244451,13.27683544,11.16127787,13.61166293,829.7965174,772.7915054,625.7506883,854.2904187,0.084395881,0.081714726,0.087050689,0.081064442,0.290509692,0.285857878,0.295043538,0.284718181,1.600467492,1.578206087,1.506846312,1.580274719
6,404,0.732673267,1.826016583,0.680580549,44.53788132,202.6002893,0.94020228,0.478732247,0.474167484,0.494954482,0.480120483,10.6961825,10.81693493,8.304562081,10.15833904,805.3020653,814.7376027,542.7233286,737.4819007,0.175587936,0.172573193,0.182776625,0.173257781,0.419032143,0.415419298,0.427523829,0.416242454,1.241025066,1.237883483,1.153495084,1.222275609
6,396,0.755050505,1.615422397,0.655666634,50.72893652,206.148897,0.899014733,0.406212015,0.398001366,0.408637302,0.399914481,12.70179688,13.18144241,11.95256139,12.75221377,786.8922044,808.611432,705.0336929,799.285403,0.122494434,0.118860284,0.124725386,0.118972206,0.349992049,0.344761198,0.353164815,0.344923479,1.396669712,1.406195186,1.381301299,1.383169532
6,404,0.621287129,1.552513932,0.783582991,50.33531222,209.7882135,0.899677309,0.379139006,0.377389342,0.393618431,0.375351531,13.13570595,12.92331984,10.83048258,12.84912955,839.1762155,804.1413968,585.5699408,787.8298583,0.100748295,0.097969499,0.107561723,0.099037026,0.317408719,0.313000797,0.327966039,0.314701487,1.362517316,1.359661504,1.338518701,1.364045385
6,387,0.749354005,1.729568956,0.662169597,35.05928005,196.1984407,0.909745526,0.431890425,0.42869188,0.442043342,0.428335257,13.83079922,13.69105698,12.38645062,13.71521299,915.8470466,877.9947324,793.5711229,915.1289507,0.149200279,0.146766257,0.153893667,0.14650063,0.38626452,0.383100845,0.392292833,0.382754007,1.855180046,1.85454512,1.794159443,1.835458821
6,412,0.72815534,1.540330872,0.68541214,49.80966019,187.5098139,0.906134457,0.375675551,0.370228116,0.379100776,0.3689848,13.44633865,13.65660605,12.56542998,13.76363772,911.4757611,932.7291584,829.1876085,963.2177315,0.103365713,0.100127089,0.105102508,0.099688579,0.321505385,0.316428648,0.324195169,0.315734982,1.48822329,1.488013904,1.445085573,1.475920237
6,409,0.696821516,1.707862041,0.717244571,47.23640029,198.525904,0.921120769,0.430351938,0.426008479,0.442348792,0.428198873,13.50055012,13.66484777,11.12193851,13.1775581,1139.980571,1148.984561,783.4010596,1053.14183,0.144816509,0.141191075,0.150840931,0.142505952,0.380547644,0.375754008,0.388382455,0.377499605,1.440785752,1.429944097,1.380586741,1.442470422
6,411,0.717761557,1.730439871,0.696288982,46.81915955,198.1488226,0.924690424,0.43606921,0.435917031,0.449446361,0.431417078,13.26414129,12.89085337,11.23119312,13.60571443,972.5725732,949.59104,758.6442181,999.9774564,0.152764488,0.151549367,0.159438105,0.149720484,0.390850979,0.38929342,0.399297014,0.386937312,1.395703925,1.384689737,1.348867238,1.402951117
6,438,0.632420091,1.766707682,0.774625605,42.77904159,225.9786608,0.88118309,0.430984185,0.428242226,0.442697983,0.429446828,14.06247482,14.11520737,12.20801894,13.6224743,685.9109841,710.5768134,523.0155493,631.1755203,0.158782012,0.155968382,0.166235439,0.157156299,0.398474606,0.394928326,0.407719804,0.396429437,1.612000869,1.606551742,1.576375258,1.60486553
6,413,0.709443099,1.78905505,0.704762718,43.92681536,221.301804,0.910151267,0.451180915,0.44611608,0.460904966,0.449948156,11.8058414,12.13974501,10.44456434,11.65826008,637.7535479,658.595951,495.4565934,617.1652016,0.167606373,0.164312837,0.173759262,0.166417899,0.409397574,0.405355199,0.41684441,0.407943499,1.539351552,1.540169753,1.491053735,1.541199322
6,397,0.748110831,1.464789957,0.663573797,52.76844007,211.559601,0.855486541,0.340288779,0.332173642,0.345243089,0.333114497,17.24472931,17.36187896,15.44979557,17.09509418,986.120717,957.630279,797.4693276,960.9901866,0.08209895,0.079481314,0.085305367,0.079779665,0.286529143,0.281924305,0.292070826,0.282452942,2.031359676,2.038443739,1.985017267,2.014133896
6,430,0.644186047,1.618639288,0.764868837,48.15695576,219.2945177,0.881692895,0.394977457,0.389710752,0.404269811,0.391473762,14.24649453,14.23151731,12.73577405,13.97940635,794.7943057,780.2134259,617.3237375,732.3141327,0.121678708,0.118870839,0.127935685,0.119790771,0.348824752,0.344776506,0.357680982,0.346108034,1.691913257,1.687016406,1.685215064,1.690904726
6,359,0.832869081,1.478617821,0.553470048,53.85545132,217.9896964,0.838935695,0.338058263,0.328479236,0.340105087,0.33076568,15.60324408,16.28179518,14.91491412,15.92289329,806.1670172,840.9576987,716.3002853,827.307472,0.085368451,0.081122577,0.08716154,0.081852638,0.292178799,0.284820253,0.295231333,0.286099,1.71025106,1.718256737,1.704857281,1.706189759
